Class,Method,Inferred Type,Original Type,Source Code,Comments
Money::Currency,==,(([ id: () -> XXX ] and [ is_a?: (Class) -> XXX ] and [ to_s: () -> String ])) -> (false or true),(Money::Currency) -> (false or true),"def ==(other_currency)
      self.equal?(other_currency) || compare_ids(other_currency)
    end"
Money::Currency,compare_ids,(([ id: () -> XXX ] and [ is_a?: (Class) -> XXX ] and [ to_s: () -> String ])) -> (false or true),() -> %bot,"def compare_ids(other_currency)
      other_currency_id = if other_currency.is_a?(Currency)
                            other_currency.id.to_s.downcase
                          else
                            other_currency.to_s.downcase
                          end
      self.id.to_s.downcase == other_currency_id
    end"
Money::Currency,hash,() -> Number,() -> Number,"def hash
      id.hash
    end"
Money::Currency,to_s,() -> String,() -> String,"def to_s
      id.to_s.upcase
    end"
Money::Currency,to_str,() -> String,() -> String,"def to_str
      id.to_s.upcase
    end"
Money::Currency,to_sym,() -> Symbol,() -> Symbol,"def to_sym
      id.to_s.upcase.to_sym
    end"
Money::Currency,to_currency,() -> Money::Currency,() -> Money::Currency,"def to_currency
      self
    end"
Money::Currency,code,() -> String,() -> String,"def code
      symbol || iso_code
    end"
Money::Currency,symbol_first?,() -> (false or true),() -> (false or true),"def symbol_first?
      !!@symbol_first
    end"
Money::Currency,iso?,() -> XXX,() -> (false or true),"def iso?
      iso_numeric && iso_numeric != ''
    end"
Money::Currency,exponent,() -> Number,() -> Number,"def exponent
      Math.log10(subunit_to_unit).round
    end"
Money::Currency,initialize_data!,() -> XXX,() -> %bot,"def initialize_data!
      data = self.class.table[@id]
      @alternate_symbols     = data[:alternate_symbols]
      @decimal_mark          = data[:decimal_mark]
      @disambiguate_symbol   = data[:disambiguate_symbol]
      @html_entity           = data[:html_entity]
      @iso_code              = data[:iso_code]
      @iso_numeric           = data[:iso_numeric]
      @name                  = data[:name]
      @priority              = data[:priority]
      @smallest_denomination = data[:smallest_denomination]
      @subunit               = data[:subunit]
      @subunit_to_unit       = data[:subunit_to_unit]
      @symbol                = data[:symbol]
      @symbol_first          = data[:symbol_first]
      @thousands_separator   = data[:thousands_separator]
      @format                = data[:format]
    end"
Money::Currency::MissingAttributeError,initialize,"(XXX, Number, XXX) -> self",() -> self,"def initialize(method, currency, attribute)
        super(
          ""Can't call Currency.#{method} - currency '#{currency}' is missing ""\
          ""the attribute '#{attribute}'""
        )
      end"
Money::Currency::Heuristics,analyze,(Number) -> XXX,() -> %bot,"def analyze(str)
        raise StandardError, 'Heuristics deprecated, add `gem ""money-heuristics""` to Gemfile'
      end"
Money::Bank::Base,initialize,() { XXX } -> self,() -> self,"def initialize(&block)
        @rounding_method = block
        setup
      end"
Money::Bank::Base,setup,() -> String,() -> Money::Bank::Base,"def setup
      end"
Money::Bank::Base,exchange_with,"(Number, Number) -> Money","(Money, (Money::Currency or String or Symbol)) -> Money","def exchange_with(from, to_currency, &block)
        raise NotImplementedError, ""#exchange_with must be implemented""
      end"
Money::Bank::Base,same_currency?,"(Number, Number) -> (false or true)","((Money::Currency or String or Symbol), (Money::Currency or String or Symbol)) -> (false or true)","def same_currency?(currency1, currency2)
        Currency.wrap(currency1) == Currency.wrap(currency2)
      end"
Money::Bank::SingleCurrency,exchange_with,"([ currency: () -> XXX ], Number) -> Money",() -> %bot,"def exchange_with(from, to_currency, &block)
        raise DifferentCurrencyError, ""No exchanging of currencies allowed: #{from} #{from.currency} to #{to_currency}""
      end"
Money::Bank::VariableExchange,initialize,(?Money::RatesStore::Memory) { XXX } -> self,(RateStore) -> self,"def initialize(st = Money::RatesStore::Memory.new, &block)
        @store = st
        super(&block)
      end"
Money::Bank::VariableExchange,store,() -> Money::RatesStore::Memory,() -> %bot,"def store
        RDL.type_cast(@store.is_a?(String) ? Object.const_get(RDL.type_cast(@store, ""String"")) : @store, ""Money::RatesStore::Memory"")
      end"
Money::Bank::VariableExchange,marshal_dump,"() -> [[[s]Money::RatesStore::Memory, XXX, XXX], XXX]",() -> %bot,"def marshal_dump
        [store.marshal_dump, @rounding_method]
      end"
Money::Bank::VariableExchange,marshal_load,([ []: (Number) -> XXX ]) -> String,() -> %bot,"def marshal_load(arr)
        store_info = arr[0]
        @store = store_info.shift.new(*store_info)
        @rounding_method = arr[1]
      end"
Money::Bank::VariableExchange,exchange_with,"((Money and [ dup_with: ({ fractional: XXX, currency: XXX, bank: Money::Bank::VariableExchange }) -> XXX ] and [ fractional: () -> XXX ]), ([ is_a?: (Class) -> XXX ] and [ nil?: () -> XXX ])) { XXX } -> Money","(Money, (Money::Currency or String or Symbol)) -> Money","def exchange_with(from, to_currency, &block)
        to_currency = Currency.wrap(to_currency)
        if from.currency == to_currency
          from
        else
          if rate = get_rate(from.currency, to_currency)
            fractional = calculate_fractional(from, to_currency)
            from.dup_with(
              fractional: exchange(fractional, rate, &block),
              currency: to_currency,
              bank: self
            )
          else
            raise UnknownRate, ""No conversion rate known for '#{from.currency.iso_code}' -> '#{to_currency}'""
          end
        end
      end"
Money::Bank::VariableExchange,calculate_fractional,"(([ currency: () -> XXX ] and [ fractional: () -> XXX ]), XXX) -> [XXX, Money]",() -> %bot,"def calculate_fractional(from, to_currency)
        BigDecimal(from.fractional.to_s) / (
          BigDecimal(from.currency.subunit_to_unit.to_s) /
          BigDecimal(RDL.type_cast(to_currency, ""Money::Currency"").subunit_to_unit.to_s)
        )
      end"
Money::Bank::VariableExchange,exchange,"([ *: (XXX) -> XXX ], Number) { ((Array<(Money or XXX)> and [ respond_to?: (:bank) -> XXX ] and [ respond_to?: (:currency) -> XXX ] and [ respond_to?: (:fractional) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> XXX } -> Array<(Money or XXX)>",() -> %bot,"def exchange(fractional, rate, &block)
        ex = fractional * BigDecimal(rate.to_s)
        if block_given?
          yield ex
        elsif @rounding_method
          @rounding_method.call(ex)
        else
          ex
        end
      end"
Money::Bank::VariableExchange,add_rate,"(Number, Number, Number) -> Number","((Money::Currency or String or Symbol), (Money::Currency or String or Symbol), Number) -> Number","def add_rate(from, to, rate)
        set_rate(from, to, rate)
      end"
Money::Bank::VariableExchange,set_rate,"(Number, Number, Number, ?Hash<:bank, XXX>) -> Number","((Money::Currency or String or Symbol), (Money::Currency or String or Symbol), Number, Hash) -> Number","def set_rate(from, to, rate, opts = {})
        store.add_rate(Currency.wrap(from).iso_code, Currency.wrap(to).iso_code, rate)
      end"
Money::Bank::VariableExchange,get_rate,"(Number, ([ is_a?: (Class) -> XXX ] and [ nil?: () -> XXX ]), ?Hash<:bank, XXX>) -> Number","((Money::Currency or String or Symbol), (Money::Currency or String or Symbol), Hash) -> Number","def get_rate(from, to, opts = {})
        store.get_rate(Currency.wrap(from).iso_code, Currency.wrap(to).iso_code)
      end"
Money::Bank::VariableExchange,export_rates,"(Number, ?((Pathname or [ to_str: () -> String ]) and [ nil?: () -> XXX ]), ?Hash<:bank, XXX>) -> XXX","(Symbol, String, Hash) -> String","def export_rates(format, file = nil, opts = {})
        raise Money::Bank::UnknownRateFormat unless RATE_FORMATS.include?(format)

        store.transaction do
          s = RDL.type_cast(FORMAT_SERIALIZERS[format].dump(rates), ""String"")

          unless file.nil?
            File.open(file, ""w"") {|f| f.write(s) }
          end

          s
        end
      end"
Money::Bank::VariableExchange,import_rates,"(Number, String, ?Hash<:bank, XXX>) -> Money::Bank::VariableExchange","(Symbol, String, Hash) -> Money::Bank::VariableExchange","def import_rates(format, s, opts = {})
        raise Money::Bank::UnknownRateFormat unless RATE_FORMATS.include?(format)

        if format == :ruby
          warn '[WARNING] Using :ruby format when importing rates is potentially unsafe and ' \
            'might lead to remote code execution via Marshal.load deserializer. Consider using ' \
            'safe alternatives such as :json and :yaml.'
        end

        store.transaction do
          data = RDL.type_cast(FORMAT_SERIALIZERS[format].load(s), ""Hash<String, Float>"")

          data.each do |key, rate|
            from, to = key.split(SERIALIZER_SEPARATOR)
            store.add_rate from, to, rate
          end
        end

        self
      end"
Money::LocaleBackend::Currency,lookup,"(Number, ([ public_send: (XXX) -> XXX ] and [ respond_to?: (XXX) -> XXX ])) -> Money",() -> %bot,"def lookup(key, currency)
        currency.public_send(key) if currency.respond_to?(key)
      end"
Money::LocaleBackend::I18n,initialize,() -> self,() -> self,"def initialize
        raise NotSupported, 'I18n not found' unless defined?(::I18n)
      end"
Money::LocaleBackend::Legacy,initialize,() -> self,() -> self,"def initialize
        raise NotSupported, 'I18n not found' if Money.use_i18n && !defined?(::I18n)
      end"
Money::LocaleBackend::Legacy,lookup,"(Number, [ public_send: (XXX) -> XXX ]) -> String",() -> %bot,"def lookup(key, currency)
        warn '[DEPRECATION] You are using the default localization behaviour that will change in the next major release. Find out more - https://github.com/RubyMoney/money#deprecation'

        if Money.use_i18n
          i18n_backend.lookup(key, nil) || currency.public_send(key)
        else
          currency.public_send(key)
        end
      end"
Money::LocaleBackend::Legacy,i18n_backend,() -> Money::LocaleBackend::I18n,() -> %bot,"def i18n_backend
        @i18n_backend ||= Money::LocaleBackend::I18n.new
      end"
Money::Arithmetic,eql?,(([ currency: () -> XXX ] and [ fractional: () -> XXX ] and [ is_a?: (Class) -> XXX ])) -> (false or true),(Money) -> (false or true),"def eql?(other_money)
      if other_money.is_a?(Money)
        (fractional == other_money.fractional && currency == other_money.currency) ||
          (fractional == 0 && other_money.fractional == 0)
      else
        false
      end
    end"
Money::Arithmetic,<=>,(([ exchange_to: (XXX) -> XXX ] and [ fractional: () -> XXX ] and [ is_a?: (Class) -> XXX ] and [ respond_to?: (:zero?) -> XXX ] and [ zero?: () -> XXX ])) -> Number,(Money) -> Number,"def <=>(other)
      unless other.is_a?(Money)
        return unless other.respond_to?(:zero?) && other.zero?
        return other.is_a?(CoercedNumeric) ? 0 <=> fractional : fractional <=> 0
      end

      # Always allow comparison with zero
      if zero? || other.zero?
        return fractional <=> other.fractional
      end

      other = other.exchange_to(currency)
      fractional <=> other.fractional
    rescue Money::Bank::UnknownRate
    end"
Money::Arithmetic,positive?,() -> (false or true),() -> (false or true),"def positive?
      fractional > 0
    end"
Money::Arithmetic,negative?,() -> (false or true),() -> (false or true),"def negative?
      fractional < 0
    end"
Money::Arithmetic,*,((Number and [ value: () -> XXX ])) -> Money,(Number) -> Money,"def *(value)
      value = value.value if value.is_a?(CoercedNumeric)
      if value.is_a? Numeric
        dup_with(fractional: fractional * value)
      else
        raise TypeError, ""Can't multiply a #{self.class.name} by a #{value.class.name}'s value""
      end
    end"
Money::Arithmetic,/,(([ exchange_to: (XXX) -> XXX ] and [ is_a?: (Module) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> (Money or Number),((Money or Number)) -> %bot,"def /(value)
      if value.is_a?(self.class)
        fractional / as_d(value.exchange_to(currency).fractional).to_f
      else
        raise TypeError, 'Can not divide by Money' if value.is_a?(CoercedNumeric)
        dup_with(fractional: fractional / as_d(value))
      end
    end"
Money::Arithmetic,div,(([ exchange_to: (XXX) -> XXX ] and [ is_a?: (Module) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> (Money or Number),((Money or Number)) -> %bot,"def div(value)
      self / value
    end"
Money::Arithmetic,divmod,"((Number and [ exchange_to: (XXX) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> [Money, Money]",((Money or Number)) -> (Array<(Money or Number)> or Array<Money>),"def divmod(val)
      if val.is_a?(Money)
        divmod_money(val)
      else
        divmod_other(val)
      end
    end"
Money::Arithmetic,divmod_money,"([ exchange_to: (XXX) -> XXX ]) -> [XXX, Money]",() -> %bot,"def divmod_money(val)
      cents = val.exchange_to(currency).cents
      quotient, remainder = fractional.divmod(cents)
      [quotient, dup_with(fractional: remainder)]
    end"
Money::Arithmetic,divmod_other,"(Number) -> [Money, Money]",() -> %bot,"def divmod_other(val)
      quotient, remainder = fractional.divmod(as_d(val))
      [dup_with(fractional: quotient), dup_with(fractional: remainder)]
    end"
Money::Arithmetic,modulo,((Number and [ exchange_to: (XXX) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> Money,((Money or Number)) -> Money,"def modulo(val)
      divmod(val)[1]
    end"
Money::Arithmetic,%,((Number and [ exchange_to: (XXX) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> Money,((Money or Number)) -> Money,"def %(val)
      modulo(val)
    end"
Money::Arithmetic,remainder,((Number and [ currency: () -> XXX ] and [ exchange_to: (XXX) -> XXX ] and [ is_a?: (Class) -> XXX ] and [ nil?: () -> XXX ] and [ respond_to?: (:bank) -> XXX ] and [ respond_to?: (:currency) -> XXX ] and [ respond_to?: (:fractional) -> XXX ] and [ respond_to?: (:to_d) -> XXX ] and [ to_s: () -> String ])) -> Money,((Money or Number)) -> Money,"def remainder(val)
      if val.is_a?(Money) && currency != val.currency
        val = val.exchange_to(currency)
      end

      if (fractional < 0 && val < 0) || (fractional > 0 && val > 0)
        self.modulo(val)
      else
        self.modulo(val) - (val.is_a?(Money) ? val : dup_with(fractional: val))
      end
    end"
Money::Arithmetic,abs,() -> Money,() -> Money,"def abs
      dup_with(fractional: fractional.abs)
    end"
Money::Arithmetic,zero?,() -> (false or true),() -> (false or true),"def zero?
      fractional == 0
    end"
Money::Arithmetic,nonzero?,() -> Money::Arithmetic,() -> Money,"def nonzero?
      fractional != 0 ? self : nil
    end"
Money::Arithmetic,coerce,"(XXX) -> [Money::Arithmetic, XXX]",() -> Array,"def coerce(other)
      [self, CoercedNumeric.new(other)]
    end"
Money::Formatter,to_s,() -> String,() -> %bot,"def to_s
      return free_text if show_free_text?
      result = format_number
      formatted = append_sign(result)
      append_currency_symbol(formatted)
    end"
Money::Formatter,thousands_separator,() -> String,() -> %bot,"def thousands_separator
      lookup :thousands_separator
    end"
Money::Formatter,decimal_mark,() -> String,() -> %bot,"def decimal_mark
      lookup :decimal_mark
    end"
Money::Formatter,format_number,() -> String,() -> %bot,"def format_number
      whole_part, decimal_part = extract_whole_and_decimal_parts

      # Format whole and decimal parts separately
      decimal_part = format_decimal_part(decimal_part)
      whole_part = format_whole_part(whole_part)

      # Assemble the final formatted amount
      if rules[:html_wrap]
        if decimal_part.nil?
          html_wrap(whole_part, ""whole"")
        else
          [
            html_wrap(whole_part, ""whole""),
            html_wrap(decimal_mark, ""decimal-mark""),
            html_wrap(decimal_part, ""decimal"")
          ].join
        end
      else
        [whole_part, decimal_part].compact.join(decimal_mark)
      end
    end"
Money::Formatter,append_sign,(String) -> String,() -> %bot,"def append_sign(formatted_number)
      sign = money.negative? ? '-' : ''

      if rules[:sign_positive] == true && money.positive?
        sign = '+'
      end

      if rules[:sign_before_symbol] == true
        sign_before = sign
        sign = ''
      end

      symbol_value = symbol_value_from(rules)

      if symbol_value && !symbol_value.empty?
        if rules[:html_wrap_symbol]
          symbol_value = ""<span class=\""currency_symbol\"">#{symbol_value}</span>""
        elsif rules[:html_wrap]
          symbol_value = html_wrap(symbol_value, ""currency-symbol"")
        end

        rules[:format]
          .gsub('%u', [sign_before, symbol_value].join)
          .gsub('%n', [sign, formatted_number].join)
      else
        formatted_number = ""#{sign_before}#{sign}#{formatted_number}""
      end
    end"
Money::Formatter,append_currency_symbol,(String) -> String,() -> %bot,"def append_currency_symbol(formatted_number)
      if rules[:with_currency]
        formatted_number << "" ""

        if rules[:html]
          formatted_number << ""<span class=\""currency\"">#{currency.to_s}</span>""
        elsif rules[:html_wrap]
          formatted_number << html_wrap(currency.to_s, ""currency"")
        else
          formatted_number << currency.to_s
        end
      end
      formatted_number
    end"
Money::Formatter,show_free_text?,() -> (false or true),() -> (false or true),"def show_free_text?
      money.zero? && rules[:display_free]
    end"
Money::Formatter,html_wrap,"(String, XXX) -> String",() -> %bot,"def html_wrap(string, class_name)
      ""<span class=\""money-#{class_name}\"">#{string}</span>""
    end"
Money::Formatter,free_text,() -> String,() -> %bot,"def free_text
      rules[:display_free].respond_to?(:to_str) ? rules[:display_free] : 'free'
    end"
Money::Formatter,format_whole_part,"([ gsub: (XXX, String) -> XXX ]) -> String",() -> %bot,"def format_whole_part(value)
      # Apply thousands_separator
      value.gsub regexp_format, ""\\1#{thousands_separator}""
    end"
Money::Formatter,extract_whole_and_decimal_parts,() -> Array<String>,() -> %bot,"def extract_whole_and_decimal_parts
      fractional = money.fractional.abs

      # Round the infinite precision part if needed
      fractional = fractional.round if rules[:rounded_infinite_precision]

      # Translate subunits into units
      fractional_units = BigDecimal(fractional) / currency.subunit_to_unit

      # Split the result and return whole and decimal parts separately
      fractional_units.to_s('F').split('.')
    end"
Money::Formatter,format_decimal_part,"((String and [ ljust: (XXX, String) -> XXX ] and [ nil?: () -> XXX ] and [ to_i: () -> Number ])) -> String",() -> %bot,"def format_decimal_part(value)
      return nil if currency.decimal_places == 0 && !Money.infinite_precision
      return nil if rules[:no_cents]
      return nil if rules[:no_cents_if_whole] && value.to_i == 0

      # Pad value, making up for missing zeroes at the end
      value = value.ljust(currency.decimal_places, '0')

      # Drop trailing zeros if needed
      value.gsub!(/0*$/, '') if rules[:drop_trailing_zeros]

      value.empty? ? nil : value
    end"
Money::Formatter,lookup,(XXX) -> String,() -> %bot,"def lookup(key)
      return rules[key] || DEFAULTS[key] if rules.has_key?(key)

      (Money.locale_backend && Money.locale_backend.lookup(key, currency)) || DEFAULTS[key]
    end"
Money::Formatter,regexp_format,() -> Regexp,() -> %bot,"def regexp_format
      if rules[:south_asian_number_formatting]
        # from http://blog.revathskumar.com/2014/11/regex-comma-seperated-indian-currency-format.html
        /(\d+?)(?=(\d\d)+(\d)(?!\d))(\.\d+)?/
      else
        /(\d)(?=(?:\d{3})+(?:[^\d]{1}|$))/
      end
    end"
Money::Formatter,symbol_value_from,(([ []: (:disambiguate) -> XXX ] and [ []: (:html) -> XXX ] and [ []: (:html_wrap) -> XXX ] and [ []: (:symbol) -> XXX ] and [ has_key?: (:symbol) -> XXX ])) -> String,() -> %bot,"def symbol_value_from(rules)
      if rules.has_key?(:symbol)
        if rules[:symbol] === true
          if rules[:disambiguate] && currency.disambiguate_symbol
            currency.disambiguate_symbol
          else
            money.symbol
          end
        elsif rules[:symbol]
          rules[:symbol]
        else
          """"
        end
      elsif rules[:html] || rules[:html_wrap]
        currency.html_entity == '' ? currency.symbol : currency.html_entity
      elsif rules[:disambiguate] && currency.disambiguate_symbol
        currency.disambiguate_symbol
      else
        money.symbol
      end
    end"
Money::RatesStore::Memory,initialize,"(?Hash<:bank, XXX>, ?Hash<XXX, XXX>) -> self","(Hash, Hash) -> self","def initialize(opts = {}, rates = {})
        @rates = rates
        @options = opts
        @guard = Monitor.new
      end"
Money::RatesStore::Memory,add_rate,"(XXX, XXX, Number) -> XXX","(String, String, Number) -> Number","def add_rate(currency_iso_from, currency_iso_to, rate)
        guard.synchronize do
          RDL.type_cast(rates, ""Hash<String, Integer>"")[rate_key_for(currency_iso_from, currency_iso_to)] = rate
        end
      end"
Money::RatesStore::Memory,get_rate,"(Number, Number) -> XXX","(String, String) -> Number","def get_rate(currency_iso_from, currency_iso_to)
        guard.synchronize do
          rates[rate_key_for(currency_iso_from, currency_iso_to)]
        end
      end"
Money::RatesStore::Memory,marshal_dump,"() -> [[s]Money::RatesStore::Memory, XXX, XXX]",() -> %bot,"def marshal_dump
        guard.synchronize do
          return [self.class, options, rates.dup]
        end
      end"
Money::RatesStore::Memory,transaction,() { () -> String } -> Array<(Class or XXX or XXX)>,() -> %bot,"def transaction(&block)
        guard.synchronize do
          yield
        end
      end"
Money::RatesStore::Memory,each_rate,"() { (XXX, XXX, XXX) -> XXX } -> Enumerator<%any>",() -> Enumerator,"def each_rate(&block)
        return to_enum(:each_rate) unless block_given?

        guard.synchronize do
          rates.each do |key, rate|
            iso_from, iso_to = key.split(INDEX_KEY_SEPARATOR)
            yield iso_from, iso_to, rate
          end
        end
      end"
